Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C9,*66/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*67/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*68/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*69/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*70/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*71/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*72/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*73/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*74/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*75/*9,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*10,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*11,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*12,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*13,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*14,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*15,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*16,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*17,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*18,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*19,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*20,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*21,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*22,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*23,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*24,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*25,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*26,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*27,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*28,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*29,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*30,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*31,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*33,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*35,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*37,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*38,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*39,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*40,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*42,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*43,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*44,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*45,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*46,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*50,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*52,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*55,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*61,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*10/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*11,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*12,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*13,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*14,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*15,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*16,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*17,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*18,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*19,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*20,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*21,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*22,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*23,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*24,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*25,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*26,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*27,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*28,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*29,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*30,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*31,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*33,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*35,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*37,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*38,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*39,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*40,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*42,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*43,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*46,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*50,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*52,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*55,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*61,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*11/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*11/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*12/*12,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*13,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*14,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*15,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, erdafitinib, warfarin, piroxicam, avatrombopag, lesinurad, phenytoin, nateglinide, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*16,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam, fosphenytoin, celecoxib, warfarin, piroxicam, avatrombopag, phenytoin, siponimod, meloxicam, ibuprofen, tenoxicam, dronabinol, flurbiprofen, fluvastatin"
CYP2C9,*12/*17,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*12/*18,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*12/*19,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
CYP2C9,*12/*20,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin
